,count,mean,std,min,25%,50%,75%,max
grad1,2185984.0,5.4934566046808146e-05,0.0003539136634226442,-0.005626141826923077,-5.670408467314472e-05,-3.359856998594819e-05,6.396103896104003e-05,0.0036549543049543155
grad2,2185984.0,-0.00016494772249168159,0.00028973327541126646,-0.005862454212454147,-0.00023137743395365237,-0.00012574592236732225,-6.346355637693053e-05,0.0015956285341452688
grad3,2185984.0,-6.600557552136883e-05,0.00026462333537634607,-0.005728469967532442,-0.0001315922444183307,-7.081879085466817e-05,-4.396897953210669e-05,0.0021777863777089736
ratio_1,2185984.0,1.0055567733977897,0.0144546557344181,0.9485583630641145,0.996217248404002,1.0063567262499429,1.0163088617729847,1.2246327130991148
ratio_2,2185984.0,0.9705496939084269,0.020876431317106408,0.5281834873964469,0.9580931230522328,0.9675941870716693,0.9829899246657795,1.0323947285900252
ratio_3,2185984.0,0.9655262921199205,0.02985326893481428,0.46888643466718627,0.9451335135291301,0.9593764437935293,0.9871272962740222,1.049234340653366
beam_1,2185984.0,0.25081273024833306,0.2870931993667519,0.002000083317863657,0.04957711627925457,0.12671319935495007,0.36680113636363637,5.09468125
beam_2,2185984.0,0.2517529988374094,0.29038474751289467,0.0016877436719274855,0.04871710322300121,0.12655089942244635,0.36763636363636365,4.994485714285714
beam_3,2185984.0,0.24815234951228277,0.2898433325840623,0.0009639302127698876,0.04670114292285502,0.12204318822889185,0.362508277027027,4.866848648648649
