,count,mean,std,min,25%,50%,75%,max
grad1,2290368.0,5.00926984624954e-05,0.00035191818839695006,-0.008774966931216857,-5.690558812846971e-05,-3.373388586849024e-05,6.193643754619342e-05,0.0038393097643097704
grad2,2290368.0,-0.00016567782681206687,0.0002927266638477582,-0.008877832167832162,-0.0002330619215985064,-0.00012658963112602208,-6.394388744949836e-05,0.001626663766855153
grad3,2290368.0,-6.860156614282368e-05,0.00026815769521357414,-0.008811155303030298,-0.00013292774135783062,-7.157514625547269e-05,-4.4754034073387766e-05,0.0022679214748100177
ratio_1,2290368.0,1.0056197926889923,0.014273955945279096,0.9485583630641145,0.996316235943284,1.006441282991454,1.0162731814688886,1.1202115875062193
ratio_2,2290368.0,0.9705052059938456,0.02045451096438612,0.6969722455856375,0.9580444595636031,0.9674855731830043,0.9826187565566912,1.1814121747688453
ratio_3,2290368.0,0.9654088766017975,0.029285560647228596,0.6779604288260571,0.9451316431767024,0.9592188072815007,0.9865601913873709,1.1598951927059549
beam_1,2290368.0,0.24791795736104916,0.2893724267653372,0.0033181754955693282,0.049443590439845045,0.12682029069767442,0.3621651185770751,8.110970833333333
beam_2,2290368.0,0.24877213078551874,0.29219923902214007,0.003109702380870059,0.048617540061880946,0.1266965658205963,0.3626443379790941,7.95302142857143
beam_3,2290368.0,0.24515488615775666,0.29136652060883755,0.002803466657024352,0.04663431862680588,0.12210276877774082,0.35828725961538466,7.759648648648648
