,count,mean,std,min,25%,50%,75%,max
grad1,2186048.0,2.7814911962944612e-05,0.00036065529920126634,-0.009227590811965891,-6.041004450095312e-05,-3.485979944045521e-05,5.0187617260786435e-05,0.0032985497835497867
grad2,2186048.0,-0.00017444069379834057,0.00033952686494436406,-0.009257632367632369,-0.00024080833307470404,-0.0001304334309984371,-6.33335939071784e-05,0.0015956285341452688
grad3,2186048.0,-7.802041540594943e-05,0.00030886464622011144,-0.00922148809523809,-0.00013760416776513337,-7.050933808517272e-05,-4.3504592927631156e-05,0.0020429093567251432
ratio_1,2186048.0,1.0066424635157818,0.014599378256671923,0.9485583630641145,0.9968965543318813,1.0075423743120189,1.0178312883921485,1.2280432343713155
ratio_2,2186048.0,0.9719507629890822,0.02006241997813069,0.5281834873964469,0.9599204134468757,0.9691214669194429,0.9837223184646579,1.0323947285900252
ratio_3,2186048.0,0.965876551727009,0.029216353352371067,0.46888643466718627,0.945112235871177,0.9601357203703801,0.9871614703496194,1.0490095792614427
beam_1,2186048.0,0.26267881430264384,0.316641991422029,0.00202811942893826,0.05142245006708537,0.1497198051948052,0.3720082608695652,7.817274999999999
beam_2,2186048.0,0.26318624176235667,0.3177293182264049,0.0016877436719274855,0.050446813888118044,0.14929012179517742,0.3724075615915611,7.633285714285715
beam_3,2186048.0,0.2593766151639066,0.3156565678031109,0.0009639302127698876,0.04839303363411522,0.1445,0.36745959459459454,7.430737837837838
