,count,mean,std,min,25%,50%,75%,max
grad1,2290368.0,5.038782925993284e-05,0.00035280465904077065,-0.00873280423280414,-5.7138768861538734e-05,-3.3839148184773153e-05,6.262510778516822e-05,0.0038393097643097704
grad2,2290368.0,-0.00016644998114426866,0.00029563500055659116,-0.0088059473859474,-0.00023307377588627695,-0.00012698390095400885,-6.407742290554286e-05,0.001626663766855153
grad3,2290368.0,-6.888758689660662e-05,0.0002698032718990848,-0.008736569264069254,-0.0001330401628844188,-7.167490814183244e-05,-4.496949019438452e-05,0.0022679214748100177
ratio_1,2290368.0,1.0055916119658281,0.014224763843069003,0.944848652780164,0.9962816484609367,1.0064643015135468,1.0162998562767296,1.1172418496357368
ratio_2,2290368.0,0.9706075449972806,0.020131628640536012,0.6981234508124412,0.9581583392112556,0.9675350124024684,0.9825747196031875,1.043855043521504
ratio_3,2290368.0,0.9655334073375692,0.028958454531701976,0.6779604288260571,0.9452393687247493,0.9592902982247309,0.9863831865912909,1.0887876696848258
beam_1,2290368.0,0.2484601059317341,0.2901190934338792,0.0033181754955693282,0.04961914977066419,0.12614511637830986,0.3608181818181818,8.140683333333332
beam_2,2290368.0,0.2493195075512149,0.29293593403549045,0.003109702380870059,0.04874220113571138,0.12589954727338687,0.3617234946646341,7.983492857142857
beam_3,2290368.0,0.24568556521999307,0.29205500337028806,0.002803466657024352,0.04675321735060108,0.12130732505350883,0.3567787837837838,7.7919351351351365
